product_id,unit_cost,mrp,category,launch_date
SKU-05461,410.06,252.6,Grocery,2023-12-25
SKU-05462,158.75,835.73,Electronics,2025-06-11
SKU-05463,80.62,432.0,Apparel,2024-04-29
SKU-05464,192.61,364.42,Apparel,2024-11-24
SKU-05465,170.06,845.31,Grocery,2024-04-21
SKU-05466,277.67,674.67,Grocery,2022-10-23
SKU-05467,399.98,908.43,Electronics,2023-06-28
SKU-05468,436.25,666.9,Home & Kitchen,2023-12-01
SKU-05469,430.19,766.74,Grocery,2023-06-30
SKU-05470,211.85,852.8,Grocery,2024-07-25
SKU-05471,359.26,149.27,Electronics,2023-03-07
SKU-05472,190.78,798.44,Home & Kitchen,2023-02-27
SKU-05473,77.41,652.34,Grocery,2023-12-01
SKU-05474,365.7,162.56,Apparel,2024-11-23
SKU-05475,54.42,557.72,Apparel,2023-03-24
SKU-05476,234.13,174.21,Grocery,2023-08-04
SKU-05477,198.22,762.35,Electronics,2024-01-01
SKU-05478,362.02,591.85,Grocery,2023-01-11
SKU-05479,394.81,958.22,Apparel,2022-09-03
SKU-05480,186.84,264.82,Electronics,2022-11-27
SKU-05481,415.23,645.43,Electronics,2023-11-12
SKU-05482,182.26,290.42,Electronics,2023-12-30
SKU-05483,250.85,652.66,Electronics,2022-08-01
SKU-05484,377.16,750.38,Home & Kitchen,2025-03-19
SKU-05485,361.81,750.07,Electronics,2024-07-04
SKU-05486,494.32,833.57,Beauty,2022-09-21
SKU-05487,151.32,868.2,Home & Kitchen,2022-10-22
SKU-05488,348.04,169.54,Apparel,2024-03-10
SKU-05489,324.36,408.94,Apparel,2025-07-08
SKU-05490,461.79,718.41,Home & Kitchen,2022-07-31
SKU-05491,120.36,548.73,Apparel,2023-04-24
SKU-05492,388.31,271.61,Electronics,2024-03-01
SKU-05493,305.72,597.44,Grocery,2025-03-01
SKU-05494,173.6,466.69,Apparel,2025-01-03
SKU-05495,263.5,451.03,Electronics,2024-05-14
SKU-05496,200.2,828.78,Home & Kitchen,2025-05-21
SKU-05497,310.69,466.84,Home & Kitchen,2025-03-17
SKU-05498,450.05,123.81,Electronics,2025-03-10
SKU-05499,306.19,152.26,Grocery,2023-09-06
SKU-05500,334.28,870.62,Home & Kitchen,2022-09-22
SKU-05501,283.44,964.54,Home & Kitchen,2024-12-29
SKU-05502,73.02,719.57,Apparel,2023-12-08
SKU-05503,154.79,427.93,Beauty,2022-11-30
SKU-05504,271.4,944.74,Electronics,2024-05-03
SKU-05505,189.61,696.52,Home & Kitchen,2025-06-07
SKU-05506,131.79,859.9,Apparel,2022-08-08
SKU-05507,276.86,789.27,Grocery,2023-07-10
SKU-05508,195.26,441.23,Electronics,2025-07-04
SKU-05509,166.15,530.83,Electronics,2022-12-31
SKU-05510,258.79,267.52,Grocery,2024-03-28
SKU-05511,109.98,362.81,Apparel,2025-06-18
SKU-05512,467.49,800.31,Apparel,2024-02-22
SKU-05513,440.47,904.58,Home & Kitchen,2023-05-05
SKU-05514,368.43,752.01,Grocery,2024-08-25
SKU-05515,97.8,518.66,Electronics,2024-02-24
SKU-05516,399.14,177.86,Electronics,2024-10-29
SKU-05517,413.58,151.25,Beauty,2025-01-27
SKU-05518,395.49,436.89,Home & Kitchen,2022-12-27
SKU-05519,101.28,517.44,Apparel,2023-06-29
SKU-05520,339.76,648.21,Grocery,2022-09-17
SKU-05521,425.45,105.84,Home & Kitchen,2024-05-06
SKU-05522,309.81,990.75,Electronics,2023-12-28
SKU-05523,340.88,427.54,Electronics,2025-06-01
SKU-05524,256.26,863.29,Apparel,2023-05-07
SKU-05525,287.92,581.47,Grocery,2023-01-05
SKU-05526,65.47,217.4,Electronics,2024-11-07
SKU-05527,337.53,817.81,Electronics,2022-07-09
SKU-05528,86.65,738.84,Grocery,2024-01-31
SKU-05529,245.76,574.69,Electronics,2023-09-06
SKU-05530,181.69,563.1,Home & Kitchen,2024-04-12
SKU-05531,295.44,178.73,Electronics,2024-11-03
SKU-05532,110.04,690.26,Home & Kitchen,2023-12-06
SKU-05533,361.24,920.12,Apparel,2023-12-13
SKU-05534,407.76,183.92,Electronics,2023-06-01
SKU-05535,123.51,337.16,Home & Kitchen,2023-12-08
SKU-05536,96.94,912.08,Home & Kitchen,2022-07-19
SKU-05537,115.48,355.91,Home & Kitchen,2023-02-25
SKU-05538,444.71,688.55,Home & Kitchen,2023-01-05
SKU-05539,287.69,581.34,Home & Kitchen,2023-07-05
SKU-05540,260.27,636.69,Home & Kitchen,2022-09-25
SKU-05541,98.02,474.21,Home & Kitchen,2023-07-17
SKU-05542,342.3,369.99,Home & Kitchen,2025-05-13
SKU-05543,440.6,143.68,Home & Kitchen,2023-08-31
SKU-05544,422.68,769.85,Home & Kitchen,2025-03-24
SKU-05545,331.72,771.48,Electronics,2022-12-20
SKU-05546,83.88,703.65,Electronics,2023-06-06
SKU-05547,100.58,679.27,Electronics,2025-05-10
SKU-05548,72.19,319.35,Beauty,2024-08-09
SKU-05549,165.87,120.11,Grocery,2023-01-06
SKU-05550,111.05,827.84,Home & Kitchen,2025-01-11
SKU-05551,167.02,542.02,Electronics,2024-08-27
SKU-05552,223.28,376.15,Electronics,2022-07-10
SKU-05553,474.34,191.74,Grocery,2024-05-23
SKU-05554,324.67,156.45,Grocery,2023-06-27
SKU-05555,425.74,413.98,Electronics,2023-08-14
SKU-05556,369.66,824.26,Grocery,2025-06-27
SKU-05557,100.63,926.85,Apparel,2023-12-26
SKU-05558,381.16,907.08,Apparel,2024-11-19
SKU-05559,173.79,928.0,Grocery,2023-12-12
SKU-05560,337.6,916.95,Home & Kitchen,2024-04-09
SKU-05561,203.43,574.5,Grocery,2022-08-14
SKU-05562,498.95,297.47,Electronics,2022-10-17
SKU-05563,168.6,818.24,Apparel,2023-04-16
SKU-05564,175.61,292.34,Apparel,2022-10-17
SKU-05565,468.8,340.49,Apparel,2022-11-14
SKU-05566,61.09,309.93,Home & Kitchen,2025-07-08
SKU-05567,363.51,563.48,Electronics,2025-05-16
SKU-05568,376.4,389.64,Apparel,2022-09-11
SKU-05569,426.37,238.74,Apparel,2022-12-11
SKU-05570,488.5,507.86,Grocery,2025-05-27
SKU-05571,489.02,886.52,Home & Kitchen,2025-04-25
SKU-05572,79.37,613.5,Home & Kitchen,2022-08-19
SKU-05573,419.83,890.5,Electronics,2024-03-01
SKU-05574,340.84,276.28,Apparel,2023-07-24
SKU-05575,341.3,250.28,Electronics,2023-12-05
SKU-05576,107.76,618.02,Electronics,2023-08-19
SKU-05577,342.58,517.0,Electronics,2024-04-16
SKU-05578,492.12,694.16,Electronics,2024-07-16
SKU-05579,460.32,815.16,Home & Kitchen,2024-03-20
SKU-05580,247.61,776.18,Beauty,2023-11-24
SKU-05581,67.98,948.04,Electronics,2024-06-11
SKU-05582,213.03,458.43,Grocery,2022-07-21
SKU-05583,421.88,285.75,Electronics,2023-03-21
SKU-05584,365.67,595.82,Home & Kitchen,2025-07-05
SKU-05585,256.7,199.67,Home & Kitchen,2025-04-18
SKU-05586,74.8,359.97,Beauty,2023-12-04
SKU-05587,242.1,287.1,Electronics,2024-11-04
SKU-05588,261.06,456.91,Apparel,2024-07-05
SKU-05589,467.85,200.09,Electronics,2024-08-23
SKU-05590,338.49,128.66,Apparel,2024-09-02
SKU-05591,190.24,691.11,Beauty,2025-03-06
SKU-05592,286.39,649.22,Grocery,2024-10-02
SKU-05593,79.72,737.52,Grocery,2024-08-22
SKU-05594,487.66,694.35,Home & Kitchen,2024-08-23
SKU-05595,212.03,202.87,Grocery,2022-12-19
SKU-05596,265.04,361.97,Apparel,2023-11-10
SKU-05597,209.88,216.57,Electronics,2024-01-05
SKU-05598,357.13,858.68,Grocery,2024-08-17
SKU-05599,348.0,772.21,Electronics,2024-11-25
SKU-05600,371.9,281.37,Electronics,2023-10-21
SKU-05601,170.66,407.18,Electronics,2023-02-25
SKU-05602,192.05,969.95,Home & Kitchen,2024-10-18
SKU-05603,106.36,634.74,Home & Kitchen,2022-12-14
SKU-05604,344.98,821.04,Electronics,2023-09-12
SKU-05605,67.91,338.13,Grocery,2024-09-03
SKU-05606,318.96,289.05,Grocery,2022-10-08
SKU-05607,441.36,805.53,Beauty,2023-05-15
SKU-05608,450.87,717.29,Home & Kitchen,2022-10-28
SKU-05609,252.07,712.88,Grocery,2025-06-14
SKU-05610,256.69,597.37,Grocery,2022-12-18
SKU-05611,84.64,607.22,Electronics,2024-11-07
SKU-05612,351.84,762.13,Apparel,2024-04-12
SKU-05613,419.57,343.0,Apparel,2025-02-13
SKU-05614,160.09,417.49,Electronics,2024-02-26
SKU-05615,239.59,884.47,Electronics,2022-08-02
SKU-05616,427.48,377.98,Apparel,2023-02-24
SKU-05617,444.7,591.68,Electronics,2024-12-08
SKU-05618,159.43,732.38,Electronics,2024-01-05
SKU-05619,297.76,999.93,Apparel,2022-07-12
SKU-05620,136.62,491.76,Grocery,2023-09-03
SKU-05621,95.85,485.28,Grocery,2023-09-17
SKU-05622,460.0,858.33,Home & Kitchen,2025-05-04
SKU-05623,419.23,824.95,Apparel,2023-05-22
SKU-05624,392.02,757.97,Apparel,2024-07-29
SKU-05625,71.94,516.91,Electronics,2024-08-21
SKU-05626,429.68,391.55,Electronics,2022-08-21
SKU-05627,247.12,647.86,Grocery,2023-08-22
SKU-05628,204.08,888.6,Apparel,2022-09-10
SKU-05629,295.91,895.4,Grocery,2024-01-19
SKU-05630,91.11,197.65,Grocery,2024-08-14
SKU-05631,390.49,485.52,Electronics,2023-08-07
SKU-05632,312.1,518.25,Home & Kitchen,2023-11-29
SKU-05633,133.97,979.85,Apparel,2023-09-23
SKU-05634,134.7,710.2,Apparel,2024-10-04
SKU-05635,132.91,466.52,Home & Kitchen,2024-09-29
SKU-05636,75.65,123.45,Beauty,2022-10-10
SKU-05637,314.51,608.85,Grocery,2024-05-28
SKU-05638,428.16,186.47,Beauty,2022-10-23
SKU-05639,57.87,851.0,Electronics,2023-10-12
SKU-05640,72.05,777.27,Electronics,2023-08-03
SKU-05641,307.75,514.46,Electronics,2023-02-03
SKU-05642,418.77,486.29,Electronics,2023-07-20
SKU-05643,197.03,907.61,Apparel,2023-05-27
SKU-05644,207.33,359.61,Home & Kitchen,2025-05-19
SKU-05645,318.36,324.12,Home & Kitchen,2025-05-22
SKU-05646,173.4,945.28,Beauty,2024-02-29
SKU-05647,61.97,828.32,Beauty,2023-11-24
SKU-05648,380.85,838.56,Electronics,2024-06-04
SKU-05649,331.54,275.67,Grocery,2024-02-02
SKU-05650,311.34,228.97,Apparel,2023-08-15
SKU-05651,383.76,123.43,Apparel,2022-11-29
SKU-05652,353.85,313.34,Grocery,2024-03-08
SKU-05653,142.65,796.77,Electronics,2024-10-10
SKU-05654,208.62,316.03,Grocery,2024-02-12
SKU-05655,106.75,756.19,Home & Kitchen,2022-12-27
SKU-05656,108.44,326.72,Grocery,2025-02-09
SKU-05657,354.29,455.76,Beauty,2022-10-17
SKU-05658,436.37,984.85,Home & Kitchen,2023-05-16
SKU-05659,483.23,320.33,Electronics,2024-02-28
SKU-05660,332.76,438.73,Electronics,2023-01-19
SKU-05661,132.85,370.98,Apparel,2023-07-12
SKU-05662,97.54,198.66,Electronics,2024-05-11
SKU-05663,415.78,540.9,Grocery,2022-12-16
SKU-05664,310.44,440.82,Electronics,2024-01-10
SKU-05665,328.23,725.4,Beauty,2024-06-29
SKU-05666,401.66,835.84,Grocery,2022-07-26
SKU-05667,366.47,589.82,Electronics,2024-09-16
SKU-05668,425.51,128.98,Apparel,2023-08-05
SKU-05669,75.3,657.03,Apparel,2023-01-08
SKU-05670,386.38,149.85,Apparel,2025-03-17
SKU-05671,432.88,654.72,Home & Kitchen,2024-04-16
SKU-05672,178.76,716.53,Electronics,2024-06-30
SKU-05673,338.2,277.99,Home & Kitchen,2025-01-18
SKU-05674,191.37,837.41,Apparel,2025-07-08
SKU-05675,481.09,919.98,Grocery,2022-09-25
SKU-05676,65.04,831.78,Grocery,2025-06-19
SKU-05677,310.91,374.6,Electronics,2022-10-21
SKU-05678,124.93,627.98,Electronics,2024-07-18
SKU-05679,370.5,923.33,Grocery,2023-12-28
SKU-05680,129.15,388.6,Beauty,2023-05-15
SKU-05681,155.92,838.03,Apparel,2024-04-12
SKU-05682,272.47,108.53,Electronics,2024-06-14
SKU-05683,461.68,103.28,Electronics,2023-01-13
SKU-05684,145.27,783.74,Electronics,2023-01-06
SKU-05685,114.91,785.3,Apparel,2024-09-08
SKU-05686,391.54,810.08,Apparel,2024-10-03
SKU-05687,275.28,937.02,Home & Kitchen,2024-01-06
SKU-05688,460.3,206.12,Electronics,2023-03-30
SKU-05689,115.98,308.79,Electronics,2023-12-12
SKU-05690,340.67,913.35,Apparel,2024-06-27
SKU-05691,154.8,259.51,Grocery,2024-04-23
SKU-05692,120.54,714.01,Apparel,2024-06-17
SKU-05693,357.54,577.42,Beauty,2022-07-22
SKU-05694,317.16,174.87,Home & Kitchen,2023-01-29
SKU-05695,389.67,356.74,Electronics,2023-12-20
SKU-05696,189.26,568.33,Electronics,2023-03-02
SKU-05697,251.59,867.12,Home & Kitchen,2023-04-21
SKU-05698,232.46,736.78,Home & Kitchen,2022-07-12
SKU-05699,492.84,659.69,Home & Kitchen,2024-06-23
SKU-05700,181.51,546.43,Grocery,2024-06-12
SKU-05701,182.67,368.82,Grocery,2022-07-25
SKU-05702,209.55,207.32,Electronics,2024-02-15
SKU-05703,304.07,468.17,Grocery,2023-05-23
SKU-05704,163.55,125.67,Home & Kitchen,2023-08-28
SKU-05705,461.88,289.95,Apparel,2023-06-15
SKU-05706,169.56,489.24,Home & Kitchen,2022-07-28
SKU-05707,453.12,476.74,Home & Kitchen,2023-01-04
SKU-05708,96.56,139.87,Electronics,2023-06-07
SKU-05709,345.45,630.15,Apparel,2023-06-11
SKU-05710,458.14,594.72,Apparel,2022-10-13
SKU-05711,125.94,170.29,Apparel,2025-03-12
SKU-05712,485.75,948.85,Electronics,2023-11-15
SKU-05713,253.8,189.44,Electronics,2024-09-28
SKU-05714,475.57,869.35,Electronics,2023-05-27
SKU-05715,354.57,100.28,Apparel,2023-07-29
SKU-05716,185.71,894.05,Grocery,2022-08-19
SKU-05717,134.74,117.75,Electronics,2024-09-29
SKU-05718,186.68,782.03,Apparel,2023-08-18
SKU-05719,91.86,425.52,Apparel,2025-04-19
SKU-05720,114.74,764.4,Grocery,2024-03-12
SKU-05721,97.1,461.57,Electronics,2024-06-25
SKU-05722,240.32,163.82,Electronics,2025-02-26
SKU-05723,408.01,790.76,Electronics,2025-04-07
SKU-05724,113.62,164.13,Beauty,2022-08-21
SKU-05725,108.64,929.91,Home & Kitchen,2023-12-03
SKU-05726,339.54,145.88,Electronics,2022-09-21
SKU-05727,138.73,531.39,Electronics,2023-06-28
SKU-05728,93.92,750.73,Electronics,2025-06-21
SKU-05729,125.08,453.92,Electronics,2023-11-06
SKU-05730,465.68,295.51,Grocery,2023-02-11
SKU-05731,419.66,783.18,Apparel,2023-02-15
SKU-05732,209.33,805.87,Home & Kitchen,2023-09-08
SKU-05733,345.12,930.43,Apparel,2024-08-15
SKU-05734,291.77,438.55,Home & Kitchen,2024-11-28
SKU-05735,354.71,555.63,Electronics,2023-08-26
SKU-05736,357.2,426.82,Apparel,2024-10-20
SKU-05737,332.93,331.37,Home & Kitchen,2022-12-04
SKU-05738,169.75,775.93,Electronics,2023-12-15
SKU-05739,67.55,405.69,Home & Kitchen,2024-01-17
SKU-05740,255.01,485.33,Grocery,2022-11-13
SKU-05741,450.94,463.31,Electronics,2023-11-28
SKU-05742,306.27,741.4,Grocery,2023-11-06
SKU-05743,424.58,926.02,Electronics,2025-06-09
SKU-05744,496.23,700.08,Apparel,2024-12-14
SKU-05745,123.63,524.42,Home & Kitchen,2024-02-11
SKU-05746,361.3,801.28,Home & Kitchen,2023-11-11
SKU-05747,353.43,676.87,Electronics,2024-03-05
SKU-05748,490.98,154.55,Grocery,2024-12-04
SKU-05749,493.52,186.1,Beauty,2023-06-25
SKU-05750,359.01,134.13,Electronics,2024-07-13
SKU-05751,159.63,511.13,Grocery,2024-11-13
SKU-05752,409.35,843.27,Home & Kitchen,2024-01-22
SKU-05753,98.16,381.77,Beauty,2024-09-24
SKU-05754,401.31,445.74,Electronics,2024-06-01
SKU-05755,459.59,918.53,Grocery,2025-05-15
SKU-05756,222.28,853.21,Electronics,2022-07-31
SKU-05757,333.79,698.54,Grocery,2024-03-26
SKU-05758,243.56,340.12,Home & Kitchen,2023-04-11
SKU-05759,246.99,205.34,Apparel,2022-10-10
SKU-05760,189.67,114.45,Electronics,2024-07-06
SKU-05761,392.96,196.31,Grocery,2025-03-07
SKU-05762,471.28,363.34,Home & Kitchen,2022-10-20
SKU-05763,473.34,596.61,Apparel,2025-05-30
SKU-05764,128.65,157.6,Apparel,2024-07-30
SKU-05765,443.63,222.61,Grocery,2023-08-25
SKU-05766,381.84,262.97,Apparel,2023-03-21
SKU-05767,163.78,668.78,Electronics,2025-03-29
SKU-05768,80.28,654.21,Beauty,2022-11-28
SKU-05769,170.6,595.69,Apparel,2023-10-08
SKU-05770,460.49,325.45,Apparel,2022-07-31
SKU-05771,334.93,434.01,Electronics,2024-08-19
SKU-05772,374.47,187.02,Grocery,2022-10-12
SKU-05773,165.72,303.81,Electronics,2023-04-09
SKU-05774,373.72,907.93,Home & Kitchen,2023-05-20
SKU-05775,62.65,981.72,Grocery,2024-06-24
SKU-05776,218.89,682.89,Electronics,2025-06-07
SKU-05777,332.04,925.14,Grocery,2023-11-17
SKU-05778,115.74,678.47,Apparel,2024-06-12
SKU-05779,420.35,129.88,Home & Kitchen,2022-12-08
SKU-05780,155.76,997.09,Apparel,2023-04-09
SKU-05781,343.53,189.06,Home & Kitchen,2022-10-11
SKU-05782,232.34,714.38,Electronics,2023-04-02
SKU-05783,318.22,327.55,Electronics,2023-11-28
SKU-05784,98.35,452.78,Beauty,2025-03-24
SKU-05785,57.61,681.34,Electronics,2023-05-20
SKU-05786,459.3,492.84,Grocery,2025-03-01
SKU-05787,171.33,325.49,Electronics,2024-05-16
SKU-05788,418.85,401.0,Apparel,2022-11-20
SKU-05789,499.71,407.39,Grocery,2024-10-18
SKU-05790,145.14,963.39,Electronics,2024-09-20
SKU-05791,169.33,818.75,Grocery,2024-10-29
SKU-05792,348.29,512.69,Apparel,2024-08-26
SKU-05793,484.45,279.84,Apparel,2024-06-19
SKU-05794,462.12,829.91,Home & Kitchen,2025-02-08
SKU-05795,276.29,241.46,Apparel,2023-07-23
SKU-05796,407.8,289.42,Apparel,2023-12-19
SKU-05797,111.09,429.41,Grocery,2022-07-26
SKU-05798,489.85,892.31,Apparel,2022-12-30
SKU-05799,483.96,218.61,Electronics,2023-04-09
SKU-05800,123.68,210.01,Grocery,2022-12-27
SKU-05801,184.74,544.58,Grocery,2025-01-25
SKU-05802,95.07,348.77,Apparel,2024-01-05
SKU-05803,172.27,611.86,Home & Kitchen,2023-11-25
SKU-05804,417.18,506.47,Home & Kitchen,2024-02-25
SKU-05805,220.24,491.46,Home & Kitchen,2024-04-18
SKU-05806,89.78,200.78,Apparel,2024-02-02
SKU-05807,204.0,226.94,Beauty,2025-01-01
SKU-05808,491.62,838.97,Electronics,2022-12-25
SKU-05809,333.36,897.29,Home & Kitchen,2024-04-03
SKU-05810,237.27,311.22,Grocery,2022-11-16
SKU-05811,124.94,202.11,Home & Kitchen,2025-04-27
SKU-05812,493.78,148.08,Grocery,2024-06-24
SKU-05813,419.38,647.47,Apparel,2024-11-27
SKU-05814,176.66,743.82,Electronics,2025-04-29
SKU-05815,81.53,435.53,Grocery,2025-03-23
SKU-05816,75.48,711.71,Apparel,2023-08-29
SKU-05817,104.17,741.66,Grocery,2022-10-18
SKU-05818,311.35,941.81,Electronics,2023-07-05
SKU-05819,467.94,158.39,Grocery,2023-05-16
SKU-05820,273.53,273.06,Home & Kitchen,2023-05-23
SKU-05821,429.33,161.67,Electronics,2025-01-14
SKU-05822,250.65,881.19,Apparel,2024-04-16
SKU-05823,368.86,813.33,Home & Kitchen,2022-09-10
SKU-05824,379.34,617.18,Electronics,2023-05-26
SKU-05825,128.28,175.3,Home & Kitchen,2022-10-12
SKU-05826,212.55,345.98,Home & Kitchen,2024-03-29
SKU-05827,336.79,367.95,Electronics,2023-12-25
SKU-05828,81.81,604.67,Grocery,2024-04-09
SKU-05829,212.69,332.24,Apparel,2023-07-03
SKU-05830,290.66,165.66,Electronics,2025-01-17
SKU-05831,498.3,757.69,Apparel,2022-11-29
SKU-05832,263.54,369.17,Home & Kitchen,2022-08-16
SKU-05833,417.23,507.14,Beauty,2025-01-31
SKU-05834,244.43,214.9,Electronics,2024-02-19
SKU-05835,408.38,822.29,Apparel,2024-03-31
SKU-05836,317.94,608.98,Electronics,2023-11-14
SKU-05837,448.97,911.43,Grocery,2024-05-18
SKU-05838,234.92,545.92,Apparel,2023-09-15
SKU-05839,321.94,947.28,Grocery,2023-06-24
SKU-05840,333.51,902.68,Apparel,2024-09-11
SKU-05841,237.82,618.81,Grocery,2023-05-04
SKU-05842,114.94,940.5,Home & Kitchen,2022-11-03
SKU-05843,92.1,390.78,Beauty,2022-08-23
SKU-05844,57.5,429.08,Electronics,2023-03-20
SKU-05845,443.09,140.93,Home & Kitchen,2025-05-24
SKU-05846,156.41,630.28,Grocery,2022-08-01
SKU-05847,145.18,749.73,Home & Kitchen,2024-07-14
SKU-05848,381.22,796.17,Electronics,2022-09-14
SKU-05849,194.01,234.83,Beauty,2023-04-01
SKU-05850,277.72,499.74,Electronics,2023-12-14
SKU-05851,123.13,259.18,Electronics,2024-01-24
SKU-05852,481.89,695.91,Apparel,2023-04-08
SKU-05853,433.21,242.15,Home & Kitchen,2024-10-27
SKU-05854,438.71,913.75,Grocery,2023-12-04
SKU-05855,233.05,307.57,Apparel,2023-02-28
SKU-05856,393.06,362.26,Apparel,2024-05-25
SKU-05857,114.74,865.82,Home & Kitchen,2025-04-28
SKU-05858,53.88,512.62,Apparel,2025-05-21
SKU-05859,58.99,121.6,Beauty,2023-07-25
SKU-05860,313.97,545.13,Grocery,2023-06-18
SKU-05861,254.93,176.09,Apparel,2022-10-24
SKU-05862,283.11,986.81,Electronics,2023-04-24
SKU-05863,53.36,629.3,Beauty,2024-06-01
SKU-05864,240.21,330.88,Electronics,2023-02-02
SKU-05865,373.13,607.35,Electronics,2023-07-04
SKU-05866,249.21,169.18,Electronics,2023-04-11
SKU-05867,379.5,819.9,Electronics,2022-07-19
SKU-05868,154.86,932.8,Grocery,2023-11-28
SKU-05869,415.91,887.0,Home & Kitchen,2024-04-11
SKU-05870,314.79,407.58,Beauty,2025-04-07
SKU-05871,144.84,393.19,Electronics,2024-09-17
SKU-05872,156.52,131.58,Apparel,2025-02-27
SKU-05873,332.61,686.26,Beauty,2023-11-07
SKU-05874,423.47,581.41,Grocery,2023-10-14
SKU-05875,237.03,513.41,Grocery,2024-10-03
SKU-05876,166.24,916.87,Electronics,2025-05-29
SKU-05877,440.16,251.09,Grocery,2025-02-15
SKU-05878,351.17,108.7,Apparel,2024-03-29
SKU-05879,251.64,165.98,Home & Kitchen,2023-06-23
SKU-05880,269.56,301.03,Home & Kitchen,2025-05-01
SKU-05881,141.92,129.96,Home & Kitchen,2023-02-13
SKU-05882,332.06,552.56,Grocery,2025-07-06
SKU-05883,211.43,382.68,Home & Kitchen,2022-08-12
SKU-05884,498.04,262.43,Electronics,2024-01-07
SKU-05885,266.08,775.08,Apparel,2022-08-26
SKU-05886,268.65,284.01,Home & Kitchen,2023-03-21
SKU-05887,304.63,718.84,Electronics,2024-03-05
SKU-05888,462.54,414.34,Apparel,2023-11-19
SKU-05889,410.37,560.64,Electronics,2024-08-22
SKU-05890,253.01,940.48,Apparel,2024-02-27
SKU-05891,373.41,133.62,Beauty,2024-09-27
SKU-05892,313.81,550.24,Electronics,2023-01-19
SKU-05893,271.57,868.98,Home & Kitchen,2025-05-08
SKU-05894,136.54,629.18,Grocery,2025-06-10
SKU-05895,258.77,349.18,Electronics,2022-09-21
SKU-05896,160.62,457.91,Beauty,2022-11-02
SKU-05897,461.68,712.24,Apparel,2023-09-13
SKU-05898,200.93,901.73,Grocery,2023-09-26
SKU-05899,478.52,136.96,Electronics,2024-09-12
SKU-05900,289.87,164.38,Electronics,2025-04-03
SKU-05901,334.19,392.55,Apparel,2024-07-23
SKU-05902,294.32,309.5,Apparel,2025-06-17
SKU-05903,108.22,338.44,Grocery,2023-10-03
SKU-05904,219.12,299.14,Electronics,2024-04-14
SKU-05905,94.62,276.24,Home & Kitchen,2022-10-28
SKU-05906,330.33,217.56,Electronics,2024-10-03
SKU-05907,251.09,940.56,Grocery,2024-03-28
SKU-05908,400.09,229.77,Grocery,2025-04-07
SKU-05909,149.21,283.96,Apparel,2022-08-08
SKU-05910,124.05,321.64,Electronics,2022-11-30
SKU-05911,232.85,939.71,Home & Kitchen,2025-01-09
SKU-05912,466.96,780.14,Electronics,2025-05-17
SKU-05913,369.69,810.73,Electronics,2025-02-16
SKU-05914,238.52,194.28,Home & Kitchen,2023-05-02
SKU-05915,282.77,852.68,Beauty,2022-11-09
SKU-05916,87.9,467.37,Grocery,2024-06-02
SKU-05917,493.06,336.54,Home & Kitchen,2023-09-16
SKU-05918,349.88,618.18,Home & Kitchen,2023-01-13
SKU-05919,178.43,839.96,Beauty,2023-07-11
SKU-05920,313.61,800.79,Home & Kitchen,2022-10-13
SKU-05921,99.27,901.0,Apparel,2025-01-17
SKU-05922,484.63,935.32,Beauty,2025-06-21
SKU-05923,128.65,314.31,Electronics,2024-06-14
SKU-05924,341.61,481.47,Electronics,2023-02-09
SKU-05925,160.45,113.17,Home & Kitchen,2024-06-25
SKU-05926,372.9,891.39,Electronics,2024-03-07
SKU-05927,399.57,239.11,Apparel,2023-11-30
SKU-05928,353.04,875.33,Apparel,2025-01-24
SKU-05929,326.52,396.45,Home & Kitchen,2023-06-30
SKU-05930,451.61,431.32,Beauty,2023-02-19
SKU-05931,85.38,135.22,Electronics,2024-03-23
SKU-05932,198.91,394.19,Apparel,2025-03-31
SKU-05933,161.73,899.53,Electronics,2023-11-23
SKU-05934,494.61,122.99,Home & Kitchen,2022-07-29
SKU-05935,225.23,465.69,Grocery,2023-03-20
SKU-05936,379.68,128.26,Apparel,2023-06-27
SKU-05937,358.13,433.83,Electronics,2024-08-27
SKU-05938,145.44,255.38,Home & Kitchen,2023-04-07
SKU-05939,157.55,327.0,Home & Kitchen,2024-04-07
SKU-05940,176.58,889.84,Electronics,2022-07-24
SKU-05941,235.01,492.44,Apparel,2022-10-08
SKU-05942,155.45,346.42,Apparel,2023-09-29
SKU-05943,58.84,630.4,Beauty,2024-11-19
SKU-05944,445.73,227.9,Grocery,2024-03-07
SKU-05945,484.52,333.45,Grocery,2023-11-30
SKU-05946,203.71,591.62,Grocery,2022-08-07
SKU-05947,202.33,313.77,Grocery,2023-11-09
SKU-05948,53.19,711.21,Beauty,2024-12-23
SKU-05949,356.11,542.34,Electronics,2023-11-07
SKU-05950,421.45,794.79,Apparel,2023-09-10
SKU-05951,115.97,953.42,Grocery,2023-01-14
SKU-05952,121.85,204.22,Home & Kitchen,2023-11-01
SKU-05953,405.54,401.2,Electronics,2024-02-08
SKU-05954,327.33,387.59,Apparel,2022-09-11
SKU-05955,70.19,236.06,Apparel,2023-12-28
SKU-05956,330.15,829.27,Electronics,2023-06-15
SKU-05957,189.01,783.89,Apparel,2024-12-02
SKU-05958,215.93,535.98,Home & Kitchen,2025-03-31
SKU-05959,396.38,583.99,Grocery,2022-10-20
SKU-05960,414.92,153.59,Grocery,2022-09-11
SKU-05961,230.16,599.96,Grocery,2024-04-07
SKU-05962,476.22,812.21,Grocery,2025-05-26
